date,name,code,close,trading_value_billion
20211210,NHN벅스,104200,21800,4969
20211209,NHN벅스,104200,16800,4579
20211206,NHN벅스,104200,14950,2500
20211129,위메이드맥스,101730,54100,2152
20211126,컴투스홀딩스,063080,179000,4275
20211119,KEC,092220,18978,6671
20211118,다날,064260,13200,10102
20211117,덱스터,206560,47200,5963
20211116,엔피,291230,16900,3699
20211115,자이언트스텝,289220,72900,2194
20211111,에코프로,086520,29455,4541
20211109,갤럭시아머니트리,094480,17200,2291
20211015,일진파워,094820,16650,4026
20211014,위메이드,112040,117200,5846
20211013,일성건설,013360,7500,2910
20211007,덱스터,206560,19550,5066
20211005,대주전자재료,078600,110900,2463
20210930,씨아이에스,222080,21400,9873
20210929,켐트로스,220260,16250,4479
20210929,국전,307750,22100,2964
20210914,위메이드,112040,74400,2154
20210913,엘앤에프,066970,149900,9525
20210907,삼아알미늄,006110,40000,2622
20210907,경남스틸,039240,11400,3709
20210906,아즈텍WB,032080,6630,3922
20210903,위메이드,112040,66585,4122
20210901,바이오니아,064550,89400,5053
20210825,한국비엔씨,256840,25027,6585
20210823,바이오니아,064550,67200,6258
20210817,서린바이오,038070,31859,5427
20210812,에코프로에이치엔,383310,167085,4752
20210810,SK바이오사이언스,302440,301500,41456
20210809,큐라클,365270,47523,4272
20210809,에코프로에이치엔,383310,121737,2405
20210806,SK바이오사이언스,302440,244500,9394
20210805,바이오니아,064550,39000,2644
20210804,SM C&C,048550,6000,6060
20210803,한국비엔씨,256840,18401,5812
20210721,네이처셀,007390,38450,4380
20210706,이연제약,102460,67200,6484
20210706,한전산업,130660,17650,5374
20210702,오픈베이스,049480,7000,4265
20210702,이루온,065440,6780,4544
20210702,이연제약,102460,58300,7834
20210622,KG에코솔루션,151860,21000,3788
20210622,선익시스템,171090,26800,3453
20210609,셀리드,299660,94452,7293
20210608,셀리드,299660,81990,4502
20210607,대한전선,001440,36180,10462
20210607,두산에너빌리티,034020,30886,23179
20210607,이연제약,102460,42200,5998
20210604,대한전선,001440,27838,9570
20210601,덕성,004830,29500,4081
20210601,NE능률,053290,26700,3409
20210514,특수건설,026150,14185,2684
20210512,유바이오로직스,206650,55500,5872
20210423,휴마시스,205470,27400,6417
20210415,이수앱지스,086890,18950,3596
20210409,자이언트스텝,289220,27358,4555
20210406,우리기술투자,041190,12100,5858
20210331,갤럭시아머니트리,094480,8320,4297
20210330,우리기술투자,041190,9640,9815
20210329,덕성,004830,20700,3292
20210326,HMM,011200,34150,17794
20210324,서연,007860,16250,4498
20210318,우리기술투자,041190,7180,9384
20210312,삼성출판사,068290,46000,5989
20210310,팜스토리,027710,2265,3865
20210305,포스코엠텍,009520,11300,7048
20210305,삼성출판사,068290,41300,4871
20210223,현대바이오,048410,21063,12837
20210215,SFA반도체,036540,8910,9551
20210210,동방,004140,7399,6328
20210121,현대위아,011210,108500,3885
20210118,씨아이에스,222080,17350,4695
20210106,위지트,036090,5731,3033
20210105,대한해운,005880,3569,7776
20210104,녹십자홀딩스,005250,53600,8379
20210104,지씨셀,144510,119700,2360
20210104,박셀바이오,323990,170029,4306
20210104,고바이오랩,348150,53500,5323
20201230,하나기술,299030,71325,3091
20201223,LG전자,066570,119500,18294
20201221,박셀바이오,323990,83695,3445
20201218,명신산업,009900,40000,6342
20201218,대웅제약,069620,212000,12362
20201218,종근당,185750,192974,8346
20201217,대웅,003090,60400,4214
20201217,명신산업,009900,30800,9037
20201217,대웅제약,069620,175500,10221
20201216,한국팩키지,037230,7480,2900
20201214,종근당바이오,063160,96500,6067
20201214,박셀바이오,323990,60894,2661
20201208,일신바이오,068330,8849,6488
20201208,대한과학,131220,28150,5173
20201207,종근당바이오,063160,89100,5716
20201203,셀트리온제약,068760,191757,11640
20201202,우리바이오,082850,8110,3204
20201130,태림포장,011280,7350,4155
20201125,셀트리온제약,068760,139165,19273
20201109,신성이엔지,011930,40550,6974
20201109,그린생명과학,114450,12225,3372
20201106,우리기술투자,041190,4720,5685
20201106,제일약품,271980,77000,5248
20201105,피플바이오,304840,27109,5665
20201103,녹십자,006280,378000,9904
20201103,피플바이오,304840,17843,4269
20201103,박셀바이오,323990,27455,3392
20201030,박셀바이오,323990,18069,2853
20201023,SV인베스트먼트,289080,7980,9497
20201020,현대글로비스,086280,99790,6458
20201019,KEC,092220,12745,6042
20201012,모트렉스,118990,14049,4720
